timestamp,startX,startY,endX,endY
10016.282950,647.00000,447.00000,728.00000,406.00000
10016.316334,652.00000,445.00000,734.00000,402.00000
10016.349685,648.00000,448.00000,737.00000,400.00000
10016.383055,641.00000,452.00000,743.00000,395.00000
10016.416427,656.00000,444.00000,748.00000,392.00000
10016.449779,669.00000,438.00000,753.00000,390.00000
10016.683356,634.00000,450.00000,525.00000,416.00000
10016.716710,634.00000,447.00000,527.00000,414.00000
10016.750072,634.00000,444.00000,522.00000,410.00000
10016.783445,523.00000,419.00000,634.00000,450.00000
10016.783445,631.00000,440.00000,521.00000,407.00000
10016.816816,518.00000,415.00000,630.00000,446.00000
10016.816816,629.00000,436.00000,514.00000,403.00000
10016.850181,514.00000,411.00000,626.00000,442.00000
10017.884542,751.00000,234.00000,819.00000,270.00000
10018.284942,556.00000,179.00000,630.00000,207.00000
10018.518514,764.00000,298.00000,649.00000,232.00000
10018.551873,774.00000,299.00000,656.00000,231.00000
10018.551873,651.00000,234.00000,769.00000,300.00000
10018.585244,772.00000,289.00000,655.00000,226.00000
10018.585244,644.00000,226.00000,768.00000,292.00000
10018.618616,773.00000,282.00000,661.00000,224.00000
10018.618616,643.00000,221.00000,768.00000,284.00000
10018.651978,734.00000,254.00000,624.00000,206.00000
10018.651978,648.00000,219.00000,766.00000,277.00000
10018.685362,648.00000,216.00000,760.00000,269.00000
10018.685362,765.00000,267.00000,651.00000,212.00000
10018.718710,754.00000,259.00000,642.00000,206.00000
10018.718710,639.00000,210.00000,751.00000,262.00000
10018.752076,743.00000,252.00000,629.00000,199.00000
10018.752076,631.00000,205.00000,741.00000,256.00000
10018.785442,733.00000,247.00000,625.00000,196.00000
10018.785442,622.00000,200.00000,728.00000,249.00000
10018.818815,721.00000,241.00000,613.00000,190.00000
10018.818815,602.00000,191.00000,717.00000,243.00000
10018.852175,712.00000,236.00000,603.00000,185.00000
10018.852175,594.00000,187.00000,707.00000,238.00000
10018.885541,704.00000,231.00000,593.00000,180.00000
10018.885541,592.00000,185.00000,701.00000,234.00000
10018.918911,699.00000,227.00000,589.00000,178.00000
10018.918911,583.00000,181.00000,695.00000,229.00000
10018.952302,696.00000,223.00000,585.00000,176.00000
10018.952302,581.00000,180.00000,692.00000,226.00000
10018.985656,693.00000,220.00000,581.00000,174.00000
10018.985656,579.00000,179.00000,689.00000,223.00000
10019.019015,689.00000,216.00000,574.00000,172.00000
10019.019015,574.00000,177.00000,686.00000,220.00000
10019.052383,684.00000,214.00000,572.00000,171.00000
10019.052383,567.00000,175.00000,681.00000,217.00000
10019.085744,599.00000,186.00000,675.00000,215.00000
10019.085744,678.00000,211.00000,569.00000,170.00000
10019.119130,670.00000,207.00000,557.00000,166.00000
10019.119130,561.00000,173.00000,667.00000,211.00000
10019.152494,550.00000,169.00000,660.00000,207.00000
10019.152494,664.00000,204.00000,578.00000,172.00000
10019.185843,538.00000,165.00000,652.00000,203.00000
10019.185843,657.00000,201.00000,556.00000,165.00000
10019.219208,551.00000,168.00000,646.00000,200.00000
10019.686350,687.00000,210.00000,780.00000,263.00000
10019.719706,687.00000,206.00000,783.00000,261.00000
10019.786443,694.00000,201.00000,792.00000,254.00000
10019.819809,822.00000,233.00000,717.00000,173.00000
10019.819809,703.00000,200.00000,796.00000,249.00000
10019.853209,826.00000,227.00000,720.00000,169.00000
10019.853209,706.00000,196.00000,800.00000,243.00000
10019.886541,828.00000,220.00000,721.00000,164.00000
10019.919908,680.00000,178.00000,764.00000,212.00000
10019.953326,702.00000,180.00000,807.00000,227.00000
10019.953326,829.00000,209.00000,724.00000,156.00000
10019.986646,827.00000,202.00000,719.00000,150.00000
10019.986646,693.00000,173.00000,805.00000,222.00000
10020.020012,698.00000,171.00000,804.00000,218.00000
10020.020012,829.00000,200.00000,721.00000,147.00000
10020.086739,690.00000,161.00000,796.00000,208.00000
10020.120107,686.00000,156.00000,795.00000,204.00000
10022.889538,873.00000,450.00000,737.00000,471.00000
10022.922911,875.00000,447.00000,745.00000,468.00000
10022.956303,872.00000,446.00000,735.00000,467.00000
10022.989663,869.00000,443.00000,728.00000,466.00000
10023.023014,862.00000,442.00000,722.00000,464.00000
10023.056385,855.00000,440.00000,721.00000,460.00000
10023.089751,847.00000,438.00000,704.00000,459.00000
10023.123108,839.00000,436.00000,704.00000,456.00000
10023.156473,831.00000,433.00000,689.00000,454.00000
10023.189837,824.00000,431.00000,682.00000,451.00000
10023.223213,825.00000,427.00000,687.00000,447.00000
10023.256584,828.00000,423.00000,676.00000,446.00000
10023.256584,687.00000,463.00000,788.00000,449.00000
10023.289948,827.00000,420.00000,678.00000,442.00000
10023.289948,688.00000,460.00000,789.00000,446.00000
10023.289948,689.00000,464.00000,787.00000,450.00000
10023.323312,820.00000,418.00000,681.00000,439.00000
10023.323312,685.00000,458.00000,789.00000,443.00000
10023.323312,689.00000,462.00000,789.00000,447.00000
10023.356676,821.00000,415.00000,674.00000,437.00000
10023.356676,688.00000,459.00000,789.00000,445.00000
10023.356676,685.00000,455.00000,790.00000,440.00000
10023.390041,821.00000,412.00000,681.00000,433.00000
10023.390041,686.00000,457.00000,789.00000,442.00000
10023.390041,683.00000,453.00000,788.00000,438.00000
10023.423418,818.00000,409.00000,679.00000,431.00000
10023.423418,681.00000,451.00000,788.00000,435.00000
10023.423418,684.00000,455.00000,787.00000,439.00000
10023.456772,819.00000,406.00000,668.00000,429.00000
10023.456772,682.00000,452.00000,790.00000,436.00000
10023.456772,679.00000,448.00000,786.00000,432.00000
10023.490141,819.00000,402.00000,669.00000,425.00000
10023.490141,677.00000,445.00000,787.00000,428.00000
10023.523510,816.00000,398.00000,669.00000,421.00000
10023.523510,675.00000,442.00000,784.00000,425.00000
10023.556880,812.00000,394.00000,668.00000,417.00000
10023.556880,670.00000,438.00000,781.00000,421.00000
10023.590263,812.00000,389.00000,664.00000,413.00000
10023.590263,668.00000,434.00000,780.00000,416.00000
10023.623609,810.00000,384.00000,662.00000,408.00000
10023.623609,665.00000,429.00000,778.00000,412.00000
10023.656972,809.00000,379.00000,653.00000,405.00000
10023.656972,669.00000,429.00000,780.00000,412.00000
10023.656972,665.00000,425.00000,780.00000,407.00000
10023.690351,816.00000,373.00000,665.00000,398.00000
10023.690351,671.00000,425.00000,787.00000,406.00000
10023.690351,668.00000,420.00000,785.00000,401.00000
10023.723710,820.00000,367.00000,669.00000,394.00000
10023.723710,675.00000,420.00000,792.00000,400.00000
10023.723710,672.00000,416.00000,789.00000,396.00000
10023.757074,826.00000,361.00000,673.00000,389.00000
10023.757074,677.00000,416.00000,795.00000,395.00000
10023.757074,677.00000,411.00000,795.00000,390.00000
10023.790439,825.00000,356.00000,675.00000,384.00000
10023.790439,679.00000,407.00000,798.00000,385.00000
10023.823812,827.00000,350.00000,668.00000,381.00000
10023.823812,681.00000,402.00000,800.00000,379.00000
10023.857180,829.00000,345.00000,673.00000,375.00000
10023.857180,680.00000,403.00000,800.00000,380.00000
10023.857180,680.00000,398.00000,802.00000,375.00000
10023.890564,833.00000,339.00000,676.00000,370.00000
10023.890564,684.00000,399.00000,802.00000,376.00000
10023.890564,681.00000,394.00000,802.00000,370.00000
10023.923926,832.00000,335.00000,676.00000,367.00000
10023.923926,681.00000,396.00000,803.00000,372.00000
10023.923926,680.00000,391.00000,804.00000,366.00000
10023.957288,834.00000,331.00000,666.00000,367.00000
10023.957288,683.00000,388.00000,808.00000,363.00000
10023.957288,687.00000,393.00000,807.00000,368.00000
10023.990640,844.00000,326.00000,669.00000,364.00000
10023.990640,690.00000,391.00000,813.00000,365.00000
10023.990640,803.00000,364.00000,694.00000,387.00000
10023.990640,687.00000,386.00000,801.00000,361.00000
10024.024010,845.00000,324.00000,673.00000,362.00000
10024.024010,804.00000,362.00000,691.00000,387.00000
10024.024010,692.00000,384.00000,802.00000,359.00000
10024.024010,694.00000,389.00000,818.00000,362.00000
10024.057377,855.00000,319.00000,679.00000,360.00000
10024.057377,702.00000,387.00000,825.00000,359.00000
10024.057377,697.00000,383.00000,826.00000,353.00000
10024.090738,861.00000,316.00000,683.00000,358.00000
10024.090738,704.00000,386.00000,831.00000,356.00000
10024.090738,704.00000,380.00000,832.00000,351.00000
10024.124115,864.00000,313.00000,685.00000,357.00000
10024.124115,704.00000,380.00000,836.00000,348.00000
10024.124115,706.00000,384.00000,835.00000,354.00000
10024.157492,863.00000,311.00000,703.00000,349.00000
10024.157492,820.00000,352.00000,705.00000,381.00000
10024.157492,704.00000,378.00000,818.00000,349.00000
10024.157492,709.00000,382.00000,836.00000,351.00000
10024.190839,863.00000,308.00000,705.00000,345.00000
10024.190839,704.00000,380.00000,836.00000,348.00000
10024.190839,704.00000,374.00000,837.00000,342.00000
10024.190839,775.00000,400.00000,848.00000,383.00000
10024.224207,862.00000,304.00000,706.00000,340.00000
10024.224207,820.00000,345.00000,700.00000,374.00000
10024.224207,700.00000,371.00000,818.00000,342.00000
10024.224207,772.00000,398.00000,847.00000,381.00000
10024.224207,699.00000,377.00000,834.00000,345.00000
10024.257571,860.00000,299.00000,701.00000,336.00000
10024.257571,694.00000,367.00000,833.00000,335.00000
10024.257571,700.00000,372.00000,831.00000,341.00000
10024.257571,767.00000,395.00000,843.00000,378.00000
10024.290942,858.00000,295.00000,699.00000,331.00000
10024.290942,697.00000,361.00000,831.00000,331.00000
10024.290942,830.00000,334.00000,726.00000,357.00000
10024.290942,766.00000,391.00000,843.00000,375.00000
10024.290942,750.00000,354.00000,829.00000,338.00000
10024.290942,863.00000,450.00000,789.00000,464.00000
10024.324330,857.00000,289.00000,702.00000,324.00000
10024.324330,688.00000,359.00000,828.00000,325.00000
10024.324330,830.00000,328.00000,692.00000,360.00000
10024.324330,747.00000,349.00000,830.00000,332.00000
10024.324330,765.00000,388.00000,842.00000,371.00000
10024.324330,851.00000,407.00000,777.00000,422.00000
10024.324330,789.00000,463.00000,864.00000,449.00000
10024.357675,858.00000,283.00000,702.00000,318.00000
10024.357675,687.00000,354.00000,819.00000,321.00000
10024.357675,829.00000,323.00000,694.00000,354.00000
10024.357675,765.00000,384.00000,843.00000,367.00000
10024.357675,746.00000,344.00000,829.00000,327.00000
10024.357675,778.00000,421.00000,855.00000,406.00000
10024.357675,862.00000,443.00000,786.00000,457.00000
10024.357675,852.00000,403.00000,777.00000,418.00000
10024.357675,788.00000,460.00000,865.00000,446.00000
10024.391039,858.00000,277.00000,706.00000,311.00000
10024.391039,823.00000,318.00000,687.00000,352.00000
10024.391039,696.00000,345.00000,831.00000,314.00000
10024.391039,857.00000,399.00000,779.00000,414.00000
10024.391039,746.00000,339.00000,830.00000,321.00000
10024.391039,840.00000,352.00000,765.00000,368.00000
10024.391039,769.00000,378.00000,845.00000,362.00000
10024.391039,780.00000,417.00000,857.00000,402.00000
10024.391039,787.00000,457.00000,867.00000,442.00000
10024.391039,866.00000,439.00000,788.00000,454.00000
10024.424416,860.00000,271.00000,708.00000,305.00000
10024.424416,699.00000,339.00000,834.00000,308.00000
10024.424416,833.00000,311.00000,694.00000,344.00000
10024.424416,846.00000,347.00000,768.00000,364.00000
10024.424416,698.00000,346.00000,833.00000,314.00000
10024.424416,872.00000,434.00000,792.00000,450.00000
10024.424416,780.00000,413.00000,859.00000,397.00000
10024.424416,861.00000,394.00000,781.00000,410.00000
10024.424416,770.00000,374.00000,848.00000,358.00000
10024.424416,791.00000,453.00000,869.00000,437.00000
10024.457787,865.00000,264.00000,714.00000,298.00000
10024.457787,833.00000,305.00000,691.00000,341.00000
10024.457787,701.00000,334.00000,837.00000,301.00000
10024.457787,695.00000,343.00000,825.00000,310.00000
10024.457787,864.00000,390.00000,784.00000,406.00000
10024.457787,775.00000,370.00000,854.00000,352.00000
10024.457787,849.00000,342.00000,771.00000,359.00000
10024.457787,772.00000,355.00000,849.00000,338.00000
10024.457787,787.00000,409.00000,867.00000,392.00000
10024.457787,874.00000,430.00000,795.00000,446.00000
10024.457787,795.00000,449.00000,877.00000,433.00000
10024.491139,870.00000,257.00000,725.00000,290.00000
10024.491139,696.00000,332.00000,830.00000,297.00000
10024.491139,844.00000,298.00000,710.00000,331.00000
10024.491139,700.00000,338.00000,827.00000,304.00000
10024.491139,856.00000,337.00000,776.00000,355.00000
10024.491139,775.00000,367.00000,861.00000,347.00000
10024.491139,872.00000,384.00000,790.00000,402.00000
10024.491139,794.00000,404.00000,875.00000,387.00000
10024.491139,885.00000,425.00000,802.00000,442.00000
10024.491139,777.00000,350.00000,852.00000,334.00000
10024.491139,804.00000,444.00000,885.00000,428.00000
10024.524510,877.00000,250.00000,728.00000,285.00000
10024.524510,783.00000,346.00000,864.00000,328.00000
10024.524510,866.00000,331.00000,785.00000,350.00000
10024.524510,725.00000,326.00000,850.00000,295.00000
10024.524510,831.00000,295.00000,701.00000,331.00000
10024.524510,717.00000,322.00000,850.00000,288.00000
10024.524510,884.00000,379.00000,800.00000,397.00000
10024.524510,787.00000,361.00000,868.00000,342.00000
10024.524510,896.00000,419.00000,812.00000,438.00000
10024.524510,800.00000,400.00000,882.00000,382.00000
10024.524510,812.00000,440.00000,896.00000,423.00000
10024.557870,884.00000,242.00000,736.00000,279.00000
10024.557870,732.00000,314.00000,859.00000,282.00000
10024.557870,847.00000,287.00000,707.00000,326.00000
10024.557870,790.00000,342.00000,868.00000,324.00000
10024.557870,875.00000,326.00000,792.00000,346.00000
10024.557870,731.00000,321.00000,857.00000,289.00000
10024.557870,892.00000,374.00000,808.00000,393.00000
10024.557870,789.00000,358.00000,876.00000,337.00000
10024.557870,806.00000,396.00000,893.00000,377.00000
10024.557870,821.00000,437.00000,904.00000,418.00000
10024.557870,903.00000,415.00000,819.00000,434.00000
10024.591240,890.00000,236.00000,752.00000,270.00000
10024.591240,850.00000,282.00000,711.00000,322.00000
10024.591240,732.00000,311.00000,864.00000,276.00000
10024.591240,717.00000,324.00000,847.00000,286.00000
10024.591240,881.00000,322.00000,797.00000,342.00000
10024.591240,797.00000,337.00000,879.00000,318.00000
10024.591240,901.00000,370.00000,815.00000,389.00000
10024.591240,796.00000,354.00000,884.00000,332.00000
10024.591240,914.00000,411.00000,827.00000,430.00000
10024.591240,814.00000,393.00000,899.00000,373.00000
10024.591240,828.00000,433.00000,915.00000,414.00000
10024.624612,896.00000,230.00000,753.00000,266.00000
10024.624612,716.00000,314.00000,846.00000,275.00000
10024.624612,869.00000,274.00000,737.00000,310.00000
10024.624612,722.00000,319.00000,850.00000,281.00000
10024.624612,886.00000,317.00000,802.00000,338.00000
10024.624612,908.00000,366.00000,821.00000,386.00000
10024.624612,807.00000,349.00000,890.00000,328.00000
10024.624612,821.00000,389.00000,908.00000,369.00000
10024.624612,919.00000,408.00000,832.00000,427.00000
10024.624612,833.00000,430.00000,922.00000,410.00000
10024.657974,902.00000,224.00000,766.00000,258.00000
10024.657974,765.00000,260.00000,690.00000,287.00000
10024.657974,719.00000,310.00000,851.00000,270.00000
10024.657974,874.00000,269.00000,743.00000,305.00000
10024.657974,755.00000,304.00000,877.00000,272.00000
10024.657974,891.00000,313.00000,806.00000,335.00000
10024.657974,809.00000,347.00000,897.00000,324.00000
10024.657974,911.00000,363.00000,822.00000,383.00000
10024.657974,826.00000,385.00000,914.00000,365.00000
10024.657974,926.00000,404.00000,838.00000,424.00000
10024.657974,840.00000,427.00000,928.00000,407.00000
10024.691346,906.00000,219.00000,775.00000,251.00000
10024.691346,774.00000,253.00000,693.00000,282.00000
10024.691346,721.00000,306.00000,851.00000,266.00000
10024.691346,878.00000,264.00000,744.00000,301.00000
10024.691346,754.00000,301.00000,879.00000,268.00000
10024.691346,803.00000,329.00000,882.00000,309.00000
10024.691346,809.00000,344.00000,903.00000,320.00000
10024.691346,915.00000,359.00000,827.00000,380.00000
10024.691346,896.00000,310.00000,810.00000,332.00000
10024.691346,829.00000,383.00000,918.00000,362.00000
10024.691346,931.00000,401.00000,841.00000,422.00000
10024.691346,843.00000,424.00000,933.00000,404.00000
10024.724714,910.00000,214.00000,774.00000,247.00000
10024.724714,773.00000,249.00000,693.00000,278.00000
10024.724714,810.00000,324.00000,889.00000,305.00000
10024.724714,902.00000,306.00000,812.00000,328.00000
10024.724714,753.00000,298.00000,881.00000,263.00000
10024.724714,855.00000,265.00000,724.00000,305.00000
10024.724714,751.00000,291.00000,881.00000,256.00000
10024.724714,923.00000,356.00000,832.00000,377.00000
10024.724714,812.00000,341.00000,905.00000,317.00000
10024.724714,938.00000,398.00000,845.00000,419.00000
10024.724714,830.00000,380.00000,921.00000,359.00000
10024.724714,844.00000,423.00000,939.00000,401.00000
10024.758095,914.00000,209.00000,779.00000,241.00000
10024.758095,778.00000,243.00000,692.00000,274.00000
10024.758095,766.00000,282.00000,886.00000,252.00000
10024.758095,860.00000,260.00000,726.00000,300.00000
10024.758095,729.00000,303.00000,854.00000,265.00000
10024.758095,905.00000,303.00000,814.00000,325.00000
10024.758095,814.00000,320.00000,892.00000,302.00000
10024.758095,943.00000,396.00000,848.00000,416.00000
10024.758095,814.00000,338.00000,909.00000,314.00000
10024.758095,925.00000,353.00000,832.00000,374.00000
10024.758095,835.00000,377.00000,927.00000,356.00000
10024.758095,846.00000,420.00000,938.00000,400.00000
10024.791440,918.00000,204.00000,780.00000,236.00000
10024.791440,779.00000,238.00000,687.00000,271.00000
10024.791440,860.00000,256.00000,724.00000,297.00000
10024.791440,768.00000,277.00000,890.00000,247.00000
10024.791440,731.00000,298.00000,858.00000,260.00000
10024.791440,907.00000,300.00000,816.00000,322.00000
10024.791440,817.00000,317.00000,899.00000,298.00000
10024.791440,822.00000,333.00000,916.00000,310.00000
10024.791440,929.00000,350.00000,835.00000,371.00000
10024.791440,837.00000,374.00000,932.00000,353.00000
10024.791440,945.00000,393.00000,849.00000,414.00000
10024.791440,850.00000,417.00000,948.00000,396.00000
10024.824810,919.00000,200.00000,797.00000,226.00000
10024.824810,796.00000,227.00000,695.00000,263.00000
10024.824810,776.00000,270.00000,894.00000,242.00000
10024.824810,858.00000,252.00000,728.00000,291.00000
10024.824810,733.00000,293.00000,857.00000,256.00000
10024.824810,821.00000,331.00000,918.00000,307.00000
10024.824810,818.00000,313.00000,909.00000,293.00000
10024.824810,914.00000,296.00000,821.00000,318.00000
10024.824810,934.00000,347.00000,838.00000,368.00000
10024.824810,950.00000,391.00000,852.00000,411.00000
10024.824810,840.00000,370.00000,938.00000,349.00000
10024.824810,853.00000,414.00000,952.00000,393.00000
10024.858178,928.00000,193.00000,802.00000,220.00000
10024.858178,801.00000,221.00000,695.00000,258.00000
10024.858178,862.00000,247.00000,731.00000,286.00000
10024.858178,776.00000,266.00000,900.00000,236.00000
10024.858178,737.00000,288.00000,860.00000,251.00000
10024.858178,825.00000,272.00000,905.00000,254.00000
10024.858178,945.00000,342.00000,845.00000,364.00000
10024.858178,826.00000,326.00000,928.00000,302.00000
10024.858178,921.00000,291.00000,825.00000,314.00000
10024.858178,823.00000,309.00000,906.00000,290.00000
10024.858178,847.00000,366.00000,946.00000,346.00000
10024.858178,858.00000,411.00000,961.00000,390.00000
10024.858178,955.00000,388.00000,859.00000,408.00000
10024.891542,935.00000,187.00000,806.00000,214.00000
10024.891542,805.00000,215.00000,696.00000,254.00000
10024.891542,792.00000,257.00000,909.00000,230.00000
10024.891542,872.00000,240.00000,740.00000,280.00000
10024.891542,832.00000,304.00000,922.00000,284.00000
10024.891542,934.00000,286.00000,834.00000,309.00000
10024.891542,780.00000,269.00000,907.00000,237.00000
10024.891542,957.00000,337.00000,853.00000,359.00000
10024.891542,842.00000,320.00000,936.00000,298.00000
10024.891542,974.00000,381.00000,870.00000,403.00000
10024.891542,856.00000,362.00000,956.00000,341.00000
10024.891542,871.00000,406.00000,975.00000,385.00000
10024.924909,946.00000,179.00000,822.00000,205.00000
10024.924909,821.00000,206.00000,714.00000,244.00000
10024.924909,747.00000,271.00000,872.00000,231.00000
10024.924909,919.00000,226.00000,787.00000,260.00000
10024.924909,798.00000,260.00000,921.00000,230.00000
10024.924909,843.00000,299.00000,923.00000,281.00000
10024.924909,946.00000,280.00000,846.00000,304.00000
10024.924909,972.00000,332.00000,866.00000,354.00000
10024.924909,847.00000,316.00000,952.00000,291.00000
10024.924909,988.00000,376.00000,882.00000,399.00000
10024.924909,867.00000,357.00000,971.00000,335.00000
10024.924909,882.00000,402.00000,989.00000,380.00000
10024.958283,826.00000,200.00000,723.00000,238.00000
10024.958283,758.00000,264.00000,884.00000,223.00000
10024.958283,933.00000,217.00000,801.00000,252.00000
10024.958283,813.00000,252.00000,934.00000,221.00000
10024.958283,889.00000,395.00000,816.00000,415.00000
10024.958283,963.00000,273.00000,858.00000,298.00000
10024.958283,859.00000,293.00000,946.00000,272.00000
10024.958283,862.00000,310.00000,970.00000,284.00000
10024.958283,1005.00000,370.00000,898.00000,393.00000
10024.958283,881.00000,352.00000,988.00000,328.00000
10024.958283,986.00000,325.00000,879.00000,349.00000
10024.958283,898.00000,396.00000,1006.00000,374.00000
10024.991638,852.00000,187.00000,737.00000,230.00000
10024.991638,908.00000,216.00000,773.00000,261.00000
10024.991638,828.00000,235.00000,947.00000,204.00000
10024.991638,872.00000,286.00000,960.00000,265.00000
10024.991638,980.00000,265.00000,875.00000,291.00000
10024.991638,826.00000,244.00000,947.00000,212.00000
10024.991638,907.00000,389.00000,834.00000,409.00000
10024.991638,871.00000,247.00000,957.00000,226.00000
10024.991638,877.00000,303.00000,986.00000,276.00000
10024.991638,1006.00000,317.00000,899.00000,341.00000
10024.991638,899.00000,345.00000,1008.00000,320.00000
10024.991638,1021.00000,364.00000,916.00000,387.00000
10024.991638,915.00000,390.00000,1026.00000,366.00000
10025.025010,864.00000,178.00000,752.00000,221.00000
10025.025010,845.00000,225.00000,960.00000,195.00000
10025.025010,791.00000,256.00000,906.00000,215.00000
10025.025010,992.00000,258.00000,888.00000,284.00000
10025.025010,888.00000,279.00000,968.00000,258.00000
10025.025010,959.00000,199.00000,836.00000,233.00000
10025.025010,892.00000,296.00000,1003.00000,268.00000
10025.025010,885.00000,239.00000,971.00000,218.00000
10025.025010,914.00000,338.00000,1020.00000,314.00000
10025.025010,1021.00000,310.00000,911.00000,335.00000
10025.025010,1043.00000,356.00000,932.00000,380.00000
10025.025010,932.00000,383.00000,1045.00000,359.00000
10025.025010,1076.00000,449.00000,971.00000,466.00000
10025.058384,879.00000,168.00000,765.00000,212.00000
10025.058384,799.00000,240.00000,916.00000,198.00000
10025.058384,972.00000,190.00000,852.00000,223.00000
10025.058384,902.00000,271.00000,983.00000,251.00000
10025.058384,1011.00000,249.00000,903.00000,277.00000
10025.058384,858.00000,225.00000,973.00000,194.00000
10025.058384,867.00000,400.00000,939.00000,379.00000
10025.058384,879.00000,237.00000,984.00000,210.00000
10025.058384,963.00000,470.00000,882.00000,450.00000
10025.058384,906.00000,289.00000,1016.00000,260.00000
10025.058384,1027.00000,305.00000,926.00000,328.00000
10025.058384,929.00000,331.00000,1034.00000,307.00000
10025.058384,950.00000,376.00000,1063.00000,352.00000
10025.058384,1060.00000,349.00000,950.00000,373.00000
10025.058384,1093.00000,443.00000,989.00000,460.00000
10025.091745,896.00000,157.00000,783.00000,200.00000
10025.091745,877.00000,205.00000,983.00000,177.00000
10025.091745,934.00000,192.00000,815.00000,235.00000
10025.091745,816.00000,239.00000,932.00000,197.00000
10025.091745,982.00000,465.00000,901.00000,445.00000
10025.091745,892.00000,229.00000,997.00000,202.00000
10025.091745,912.00000,265.00000,994.00000,244.00000
10025.091745,1009.00000,245.00000,916.00000,270.00000
10025.091745,919.00000,282.00000,1028.00000,253.00000
10025.091745,1039.00000,298.00000,939.00000,322.00000
10025.091745,943.00000,324.00000,1049.00000,300.00000
10025.091745,1077.00000,342.00000,961.00000,367.00000
10025.091745,962.00000,370.00000,1081.00000,345.00000
10025.091745,1112.00000,437.00000,1006.00000,454.00000
10025.125109,948.00000,183.00000,827.00000,226.00000
10025.125109,826.00000,232.00000,935.00000,191.00000
10025.125109,966.00000,363.00000,894.00000,384.00000
10025.125109,991.00000,459.00000,912.00000,439.00000
10025.125109,904.00000,221.00000,1009.00000,194.00000
10025.125109,924.00000,258.00000,1006.00000,237.00000
10025.125109,1019.00000,238.00000,928.00000,263.00000
10025.125109,932.00000,275.00000,1044.00000,246.00000
10025.125109,1049.00000,292.00000,953.00000,315.00000
10025.125109,956.00000,317.00000,1069.00000,292.00000
10025.125109,1094.00000,335.00000,977.00000,360.00000
10025.125109,978.00000,363.00000,1092.00000,339.00000
10025.125109,1128.00000,431.00000,1020.00000,448.00000
10025.158473,952.00000,177.00000,835.00000,220.00000
10025.158473,980.00000,357.00000,908.00000,378.00000
10025.158473,914.00000,215.00000,987.00000,195.00000
10025.158473,1005.00000,453.00000,926.00000,433.00000
10025.158473,937.00000,251.00000,1020.00000,230.00000
10025.158473,1031.00000,232.00000,939.00000,256.00000
10025.158473,946.00000,268.00000,1058.00000,239.00000
10025.158473,1060.00000,286.00000,969.00000,308.00000
10025.158473,969.00000,311.00000,1087.00000,285.00000
10025.158473,1107.00000,330.00000,988.00000,355.00000
10025.158473,991.00000,357.00000,1110.00000,333.00000
10025.158473,1143.00000,427.00000,1036.00000,442.00000
10025.158473,1027.00000,458.00000,1144.00000,440.00000
10025.191841,842.00000,209.00000,954.00000,167.00000
10025.191841,995.00000,352.00000,922.00000,372.00000
10025.191841,926.00000,208.00000,1032.00000,180.00000
10025.191841,1023.00000,449.00000,941.00000,428.00000
10025.191841,950.00000,244.00000,1031.00000,224.00000
10025.191841,1042.00000,226.00000,949.00000,250.00000
10025.191841,957.00000,261.00000,1072.00000,233.00000
10025.191841,1073.00000,280.00000,980.00000,302.00000
10025.191841,983.00000,304.00000,1099.00000,279.00000
10025.191841,1124.00000,325.00000,1047.00000,338.00000
10025.191841,1006.00000,351.00000,1127.00000,327.00000
10025.191841,1043.00000,452.00000,1159.00000,436.00000
10025.191841,1163.00000,422.00000,1051.00000,437.00000
10025.225209,977.00000,161.00000,863.00000,202.00000
10025.225209,861.00000,208.00000,971.00000,167.00000
10025.225209,1076.00000,215.00000,962.00000,243.00000
10025.225209,962.00000,238.00000,1041.00000,218.00000
10025.225209,938.00000,200.00000,1047.00000,173.00000
10025.225209,1033.00000,443.00000,961.00000,424.00000
10025.225209,972.00000,254.00000,1086.00000,226.00000
10025.225209,1085.00000,275.00000,996.00000,296.00000
10025.225209,1133.00000,319.00000,1019.00000,343.00000
10025.225209,997.00000,298.00000,1115.00000,273.00000
10025.225209,1020.00000,346.00000,1144.00000,321.00000
10025.225209,1058.00000,448.00000,1166.00000,433.00000
10025.225209,1179.00000,418.00000,1068.00000,432.00000
10025.258577,935.00000,172.00000,865.00000,200.00000
10025.258577,872.00000,202.00000,977.00000,161.00000
10025.258577,974.00000,232.00000,1053.00000,212.00000
10025.258577,1093.00000,208.00000,979.00000,236.00000
10025.258577,988.00000,247.00000,1098.00000,220.00000
10025.258577,1098.00000,269.00000,1010.00000,289.00000
10025.258577,1011.00000,292.00000,1130.00000,267.00000
10025.258577,1158.00000,313.00000,1077.00000,327.00000
10025.258577,1041.00000,338.00000,1160.00000,316.00000
10025.258577,1076.00000,444.00000,1173.00000,430.00000
10025.258577,1197.00000,413.00000,1086.00000,427.00000
10025.291947,989.00000,225.00000,1067.00000,205.00000
10025.291947,1097.00000,203.00000,992.00000,230.00000
10025.291947,1068.00000,433.00000,994.00000,414.00000
10025.291947,1004.00000,240.00000,1114.00000,214.00000
10025.291947,1112.00000,263.00000,1027.00000,283.00000
10025.291947,1035.00000,283.00000,1147.00000,261.00000
10025.291947,1172.00000,308.00000,1053.00000,330.00000
10025.291947,1055.00000,333.00000,1174.00000,311.00000
10025.291947,1094.00000,439.00000,1194.00000,426.00000
10025.291947,1215.00000,410.00000,1106.00000,423.00000
