timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10017.784440,46.115070,11.874588,1.045561,2205.501269,-467.750446,-956.725873,2300.343184,-42.476477,-989.205542
10017.784440,46.115070,11.874588,1.045561,2281.318039,-157.665358,-969.055359,2187.261920,-533.148225,-927.947625
10017.784440,46.115070,11.874588,1.045561,2344.340829,325.859282,-907.006333,2300.602170,-80.590374,-890.805778
10017.784440,46.115070,11.874588,1.045561,2299.105820,-89.310807,-890.485086,2190.135068,-537.898684,-848.210545
10017.784440,46.115070,11.874588,1.045561,2342.295665,220.745153,-779.656642,2267.586002,-266.565504,-761.163796
10017.784440,46.115070,11.874588,1.045561,2195.668544,-529.928955,-722.317725,2312.625090,-33.807086,-761.303515
10017.784440,46.115070,11.874588,1.045561,2277.005205,-220.199190,-617.832641,2349.470719,347.093939,-639.224403
10017.784440,46.115070,11.874588,1.045561,2308.993387,-53.994856,-642.303296,2193.700399,-531.517554,-610.128574
10017.784440,46.115070,11.874588,1.045561,2299.588327,-91.159625,-874.464763,2346.318647,356.268030,-894.765446
10017.784440,46.115070,11.874588,1.045561,2191.563209,-535.478896,-832.210359,2298.063839,-99.867003,-874.164052
10017.784440,46.115070,11.874588,1.045561,2279.427682,-195.954928,-547.791079,2346.920324,353.732724,-559.495711
10017.784440,46.115070,11.874588,1.045561,2188.009626,-535.003074,-510.342951,2277.864035,-201.020115,-537.757968
10017.784440,46.115070,11.874588,1.045561,2312.470572,-16.659586,-568.361719,2189.617489,-533.582424,-530.104870
10017.784440,46.115070,11.874588,1.045561,2266.023529,-246.391621,-502.668206,2320.844194,82.140005,-479.722142
10017.784440,46.115070,11.874588,1.045561,2225.698242,-304.005405,-242.187143,2295.973142,98.464192,-230.476539
10017.784440,46.115070,11.874588,1.045561,2298.631129,103.563317,-244.958496,2234.207802,-273.918773,-251.437786
10017.784440,46.115070,11.874588,1.045561,2304.491855,63.520710,-327.947223,2248.054509,-261.178492,-337.055133
10017.784440,46.115070,11.874588,1.045561,2259.317211,52.521805,-51.696034,2132.800609,-510.690412,-45.014243
10017.784440,46.115070,11.874588,1.045561,2139.290154,-445.425429,16.464901,2230.093100,-53.937170,12.088012
10017.784440,46.115070,11.874588,1.045561,2232.675452,-321.029351,-327.841097,2303.300071,62.990328,-318.341665
10017.784440,46.115070,11.874588,1.045561,2148.026998,-524.667597,-146.405927,2260.283514,-75.605077,-160.909435
10017.784440,46.115070,11.874588,1.045561,2285.994560,100.217909,-165.090974,2192.002558,-387.019770,-164.132615
10017.784440,46.115070,11.874588,1.045561,2232.326511,-40.851364,11.599083,2270.413550,338.351404,11.212807
10017.784440,46.115070,11.874588,1.045561,2291.929466,354.407522,-90.554089,2243.583126,-99.518431,-90.921303
10017.784440,46.115070,11.874588,1.045561,2318.382545,399.019840,-1202.026678,2297.815672,867.004315,-1211.936457
10017.784440,46.115070,11.874588,1.045561,2179.222563,1556.045860,-838.639465,2304.564074,1035.246815,-892.665471
10017.784440,46.115070,11.874588,1.045561,2314.719395,905.564981,-1021.483553,2222.130568,1391.423436,-977.324205
10017.784440,46.115070,11.874588,1.045561,2157.129967,1599.207964,-992.966617,2282.886107,1093.421851,-1059.224819
10017.784440,46.115070,11.874588,1.045561,2234.014787,1368.448330,-621.516479,2328.049344,891.333794,-666.032462
10017.784440,46.115070,11.874588,1.045561,2323.573832,906.203323,-882.089214,2217.912034,1429.994949,-841.601977
10017.784440,46.115070,11.874588,1.045561,2156.980761,1417.756840,-91.528584,2271.152748,873.186679,-97.768681
10017.784440,46.115070,11.874588,1.045561,2324.570798,912.151079,-630.153249,2239.284227,1346.090962,-604.556603
10017.784440,46.115070,11.874588,1.045561,2299.689628,1051.373194,-537.921048,2152.265811,1610.661242,-503.724606
10017.784440,46.115070,11.874588,1.045561,2154.738880,1606.431498,-516.954665,2301.117245,1047.628485,-551.893451
10017.817809,46.159690,11.883865,1.051216,2281.415090,-128.550559,-1073.279041,2179.871074,-539.783526,-1022.751490
10017.817809,46.159690,11.883865,1.051216,2336.878623,358.130780,-1087.870720,2283.487857,-120.613627,-1068.039092
10017.817809,46.159690,11.883865,1.051216,2287.649181,-134.335285,-996.295516,2342.972877,348.757413,-1020.715248
10017.817809,46.159690,11.883865,1.051216,2188.995221,-543.946342,-882.380619,2288.817418,-156.631656,-919.984331
10017.817809,46.159690,11.883865,1.051216,2283.205671,-161.686612,-984.580820,2186.169883,-541.405128,-941.226626
10017.817809,46.159690,11.883865,1.051216,2298.226551,-117.029746,-889.234599,2350.848641,353.155030,-913.373239
10017.817809,46.159690,11.883865,1.051216,2200.088414,-514.613850,-848.950257,2296.604859,-125.720680,-888.918878
10017.817809,46.159690,11.883865,1.051216,2322.615204,43.854360,-919.284644,2199.841882,-512.341670,-870.058521
10017.817809,46.159690,11.883865,1.051216,2347.503949,226.202354,-797.891166,2267.714592,-279.952431,-770.109517
10017.817809,46.159690,11.883865,1.051216,2192.503389,-547.043395,-730.328452,2296.537726,-147.542062,-767.132632
10017.817809,46.159690,11.883865,1.051216,2292.201459,-153.356813,-557.896621,2352.983412,358.642241,-567.878170
10017.817809,46.159690,11.883865,1.051216,2201.776979,-502.026474,-525.444230,2290.158080,-162.385008,-552.649597
10017.817809,46.159690,11.883865,1.051216,2326.200974,44.993312,-582.479556,2202.925204,-500.958901,-540.321721
10017.817809,46.159690,11.883865,1.051216,2184.241964,-543.601351,-957.566833,2283.969688,-150.970296,-1001.209038
10017.817809,46.159690,11.883865,1.051216,2326.958928,34.318667,-662.713176,2213.377863,-477.862973,-624.756267
10017.817809,46.159690,11.883865,1.051216,2191.235674,-545.705522,-602.624810,2312.177805,-59.624743,-642.091954
10017.817809,46.159690,11.883865,1.051216,2313.458507,-51.309604,-637.418642,2355.570942,356.559266,-648.278791
10017.817809,46.159690,11.883865,1.051216,2313.599771,98.724620,-331.186629,2247.126700,-282.775600,-345.200657
10017.817809,46.159690,11.883865,1.051216,2251.338395,-258.006659,-330.916320,2311.270959,89.294102,-320.910828
10017.817809,46.159690,11.883865,1.051216,2320.857892,86.023401,-417.236030,2260.916759,-260.734653,-432.480627
10017.817809,46.159690,11.883865,1.051216,2303.786892,107.913082,-246.226949,2233.321893,-295.344221,-259.407104
10017.817809,46.159690,11.883865,1.051216,2275.553336,141.905047,-58.514466,2135.056255,-514.563840,-51.354150
10017.817809,46.159690,11.883865,1.051216,2261.406663,-253.119141,-417.907097,2318.144835,72.043717,-406.497181
10017.817809,46.159690,11.883865,1.051216,2240.315099,-257.705512,-245.346696,2302.389248,107.503221,-236.760864
10017.817809,46.159690,11.883865,1.051216,2200.144598,-230.286960,7.825763,2277.443267,344.276449,3.824118
10017.817809,46.159690,11.883865,1.051216,2290.574532,100.332828,-165.980471,2200.434230,-370.329106,-170.963301
10017.817809,46.159690,11.883865,1.051216,2153.047935,-516.576516,-147.637571,2262.448265,-84.469360,-160.341558
10017.817809,46.159690,11.883865,1.051216,2299.142434,351.035978,-101.748811,2208.996947,-292.038176,-105.596694
10017.817809,46.159690,11.883865,1.051216,2168.066473,1617.941611,-857.008826,2305.245014,1074.478370,-910.902342
10017.817809,46.159690,11.883865,1.051216,2319.542704,914.511840,-1041.563469,2231.117181,1388.022794,-997.004910
10017.817809,46.159690,11.883865,1.051216,2160.791267,1613.910740,-1015.513009,2285.737500,1113.610903,-1078.827912
10017.817809,46.159690,11.883865,1.051216,2308.848281,1057.482666,-895.644846,2176.477306,1594.456286,-842.807076
10017.817809,46.159690,11.883865,1.051216,2157.178778,1630.185613,-526.062898,2303.016134,1086.243234,-564.033953
10017.817809,46.159690,11.883865,1.051216,2312.988628,991.632924,-996.001376,2240.058581,1365.785076,-951.763686
10017.817809,46.159690,11.883865,1.051216,2164.086178,1429.775389,-99.063567,2276.504537,895.865680,-103.379588
10017.817809,46.159690,11.883865,1.051216,2328.022793,953.444272,-774.451221,2204.618477,1510.876791,-729.354390
10017.817809,46.159690,11.883865,1.051216,2209.049660,1496.717452,-744.902454,2331.989171,921.114921,-792.613045
10017.817809,46.159690,11.883865,1.051216,2282.920210,942.398003,-173.459930,2209.928810,1311.423089,-169.654058
10017.817809,46.159690,11.883865,1.051216,2321.192481,993.683557,-640.931559,2243.348320,1367.603998,-620.403350
10017.817809,46.159690,11.883865,1.051216,2293.740659,1129.495712,-540.680132,2196.298613,1511.158219,-518.473170
10017.851178,46.204988,11.893989,1.056549,2275.074021,-160.289104,-1083.839129,2177.467601,-544.852036,-1035.662509
10017.851178,46.204988,11.893989,1.056549,2337.198508,352.460622,-1098.754849,2293.868112,-60.711233,-1083.303886
10017.851178,46.204988,11.893989,1.056549,2262.014363,-255.971859,-1004.207193,2342.708515,349.497690,-1043.311546
10017.851178,46.204988,11.893989,1.056549,2282.791977,-162.096709,-1001.460985,2182.830438,-550.269008,-954.182412
10017.851178,46.204988,11.893989,1.056549,2292.229389,-146.256188,-915.780652,2186.371942,-554.807204,-874.007457
10017.851178,46.204988,11.893989,1.056549,2304.716498,-82.105782,-908.219656,2352.257271,362.254431,-926.180719
10017.851178,46.204988,11.893989,1.056549,2186.594616,-556.429670,-858.162539,2303.178254,-90.854972,-907.742741
10017.851178,46.204988,11.893989,1.056549,2187.215863,-547.943651,-900.334568,2287.285636,-166.084292,-931.060631
10017.851178,46.204988,11.893989,1.056549,2348.841612,226.173664,-807.968573,2263.218867,-300.986856,-785.029580
10017.851178,46.204988,11.893989,1.056549,2190.281508,-555.081702,-742.863445,2321.123068,-11.468921,-791.210961
10017.851178,46.204988,11.893989,1.056549,2345.446621,177.725974,-678.601760,2278.965645,-235.787359,-657.247182
10017.851178,46.204988,11.893989,1.056549,2282.268430,-208.505578,-567.085136,2355.294580,360.173149,-579.225221
10017.851178,46.204988,11.893989,1.056549,2314.728594,-42.316083,-589.514774,2201.548949,-508.523158,-547.952218
10017.851178,46.204988,11.893989,1.056549,2280.254348,-207.333198,-522.261942,2188.489969,-537.261580,-484.602645
10017.851178,46.204988,11.893989,1.056549,2249.236431,-273.251662,-335.543029,2311.566316,73.804845,-327.904020
10017.851178,46.204988,11.893989,1.056549,2348.807972,242.440002,-589.486094,2270.646889,-265.802876,-600.957731
10017.851178,46.204988,11.893989,1.056549,2322.761014,87.490066,-420.801818,2261.548438,-263.841203,-437.307479
10017.851178,46.204988,11.893989,1.056549,2305.496386,106.113883,-249.686784,2239.862033,-272.063065,-259.394981
10017.851178,46.204988,11.893989,1.056549,2294.303173,354.547680,-66.644992,2212.807421,-242.759358,-60.275359
10017.851178,46.204988,11.893989,1.056549,2245.656072,-368.852206,-635.724968,2344.199263,167.321405,-662.231047
10017.851178,46.204988,11.893989,1.056549,2234.329160,-289.386281,-249.744461,2304.115560,105.770100,-240.219363
10017.851178,46.204988,11.893989,1.056549,2315.118145,96.324576,-334.535278,2247.938294,-285.347363,-349.789809
10017.851178,46.204988,11.893989,1.056549,2293.590818,108.018737,-170.124087,2204.854087,-359.176013,-174.577084
10017.851178,46.204988,11.893989,1.056549,2203.230493,-359.402662,-165.283628,2292.011340,107.770802,-160.799017
10017.851178,46.204988,11.893989,1.056549,2203.137990,-221.940643,7.274422,2276.358775,280.709533,1.099757
10017.851178,46.204988,11.893989,1.056549,2301.927292,350.668509,-107.448110,2211.693785,-284.628838,-105.461885
10017.851178,46.204988,11.893989,1.056549,2222.748058,1409.720960,-1064.546843,2314.773120,922.663192,-1105.007539
10017.851178,46.204988,11.893989,1.056549,2289.805592,1123.423544,-1046.264654,2163.025704,1626.440778,-973.985431
10017.851178,46.204988,11.893989,1.056549,2224.957282,1443.687290,-893.882014,2327.926911,929.135452,-938.237337
10017.851178,46.204988,11.893989,1.056549,2319.707600,401.999196,-1246.737463,2298.483810,883.978955,-1263.268961
10017.851178,46.204988,11.893989,1.056549,2306.149688,1084.939694,-911.139931,2174.175599,1610.455858,-856.198102
10017.851178,46.204988,11.893989,1.056549,2215.877693,1479.765906,-648.440982,2335.871147,910.048346,-677.929717
10017.851178,46.204988,11.893989,1.056549,2177.876259,1583.115445,-540.628812,2297.977181,1129.968228,-568.866730
10017.851178,46.204988,11.893989,1.056549,2302.355412,1129.073394,-771.708982,2198.133868,1542.349153,-737.021822
10017.851178,46.204988,11.893989,1.056549,2284.253237,1213.330348,-648.058076,2162.815341,1638.143497,-610.812166
10017.884549,46.249537,11.903554,1.060222,2181.884047,-562.100009,-905.221635,2288.581081,-154.179217,-946.715972
10017.884549,46.249537,11.903554,1.060222,2283.265861,-149.974774,-1022.725321,2337.155685,259.952720,-1046.461128
10017.884549,46.249537,11.903554,1.060222,2335.611070,355.594287,-1115.850177,2279.248147,-132.591753,-1095.130384
10017.884549,46.249537,11.903554,1.060222,2271.974744,-166.647082,-1098.775720,2171.216640,-559.339564,-1045.983365
10017.884549,46.249537,11.903554,1.060222,2299.764687,-98.702328,-939.290732,2182.402588,-564.175150,-883.978605
10017.884549,46.249537,11.903554,1.060222,2182.615272,-565.190151,-873.390446,2308.801820,-52.150277,-926.489347
10017.884549,46.249537,11.903554,1.060222,2310.476722,-43.908931,-921.767273,2351.301120,357.173375,-941.879640
10017.884549,46.249537,11.903554,1.060222,2176.546493,-563.095116,-975.181475,2281.174721,-158.014460,-1027.745430
10017.884549,46.249537,11.903554,1.060222,2285.477469,-203.934116,-790.837574,2357.080515,352.482664,-808.988201
10017.884549,46.249537,11.903554,1.060222,2186.980801,-563.985500,-747.576866,2283.631272,-213.004431,-785.246426
10017.884549,46.249537,11.903554,1.060222,2292.638754,-168.456529,-802.926324,2187.184827,-562.716408,-763.084587
10017.884549,46.249537,11.903554,1.060222,2349.094768,230.262934,-817.911621,2294.430641,-160.271860,-798.120487
10017.884549,46.249537,11.903554,1.060222,2345.233867,173.190063,-681.752074,2279.058199,-237.102105,-701.643615
10017.884549,46.249537,11.903554,1.060222,2187.204384,-560.774157,-624.729006,2311.031655,-76.029567,-663.995944
10017.884549,46.249537,11.903554,1.060222,2282.854991,-207.551544,-576.104708,2352.614820,293.161522,-590.622288
10017.884549,46.249537,11.903554,1.060222,2188.900100,-545.575395,-539.047747,2280.400991,-216.783371,-565.730825
10017.884549,46.249537,11.903554,1.060222,2321.748044,-1.570139,-603.745765,2189.937039,-544.709833,-553.959084
10017.884549,46.249537,11.903554,1.060222,2314.841235,86.048200,-341.198682,2246.211825,-291.598358,-347.908358
10017.884549,46.249537,11.903554,1.060222,2243.090960,-202.360994,-175.725741,2148.583573,-538.293253,-159.936121
10017.884549,46.249537,11.903554,1.060222,2206.945509,-346.954513,-167.571545,2291.418170,103.384971,-158.708414
10017.884549,46.249537,11.903554,1.060222,2323.481863,89.613636,-423.716719,2262.218150,-262.163150,-440.673654
10017.884549,46.249537,11.903554,1.060222,2253.292171,-257.905476,-339.183319,2313.128498,85.510048,-326.771230
10017.884549,46.249537,11.903554,1.060222,2306.070402,105.405842,-252.575822,2247.202809,-243.233406,-263.446713
10017.884549,46.249537,11.903554,1.060222,2160.309780,-537.134678,-229.808946,2259.564019,-179.274241,-251.655474
10017.884549,46.249537,11.903554,1.060222,2319.543390,-26.487093,-682.878371,2206.809802,-501.887203,-643.428748
10017.884549,46.249537,11.903554,1.060222,2265.585648,35.920842,-65.350808,2129.154908,-538.911995,-59.052868
10017.884549,46.249537,11.903554,1.060222,2202.454916,-228.983175,3.762872,2281.240610,346.813749,-3.046775
10017.884549,46.249537,11.903554,1.060222,2302.917984,356.307797,-109.232967,2223.734722,-237.402119,-109.753605
10017.884549,46.249537,11.903554,1.060222,2175.936350,-398.103467,-75.245277,2292.612668,269.143168,-79.636336
10017.884549,46.249537,11.903554,1.060222,2330.384606,318.072763,-1143.271976,2287.869710,-73.593706,-1115.629299
10017.884549,46.249537,11.903554,1.060222,2316.259896,400.596979,-1269.610179,2294.726983,892.979909,-1283.622366
10017.884549,46.249537,11.903554,1.060222,2157.142833,1659.955459,-880.310009,2296.463760,1133.694703,-940.192308
10017.884549,46.249537,11.903554,1.060222,2317.987390,930.032991,-1070.115880,2225.915021,1414.190581,-1024.344149
10017.884549,46.249537,11.903554,1.060222,2153.515234,1642.567587,-1038.730512,2283.492659,1126.043947,-1111.368457
10017.884549,46.249537,11.903554,1.060222,2298.839989,1126.421137,-921.989507,2162.271447,1647.050004,-864.506813
10017.884549,46.249537,11.903554,1.060222,2210.744613,1500.535313,-653.766954,2331.304524,952.101678,-690.689541
10017.884549,46.249537,11.903554,1.060222,2301.016101,1118.132199,-569.849545,2155.538211,1648.743822,-530.029569
10017.884549,46.249537,11.903554,1.060222,2314.128070,996.834912,-1012.541590,2239.125893,1380.370378,-968.903579
10017.917924,46.293925,11.913573,1.060847,2268.377641,-177.271988,-1109.512622,2164.874233,-573.158043,-1057.050986
10017.917924,46.293925,11.913573,1.060847,2332.048785,308.228248,-1126.988481,2279.065554,-125.707136,-1107.611553
10017.917924,46.293925,11.913573,1.060847,2280.561345,-155.083884,-1039.516568,2341.433279,350.838941,-1062.644631
10017.917924,46.293925,11.913573,1.060847,2175.186996,-579.510118,-910.957823,2284.061178,-172.349585,-957.109744
10017.917924,46.293925,11.913573,1.060847,2170.637550,-576.428825,-986.172857,2278.840698,-163.774603,-1038.922475
10017.917924,46.293925,11.913573,1.060847,2290.590066,-148.953879,-931.888082,2350.608927,352.620053,-954.713912
10017.917924,46.293925,11.913573,1.060847,2178.873866,-574.189953,-878.914071,2289.118039,-158.167818,-925.910919
10017.917924,46.293925,11.913573,1.060847,2307.068092,-50.956285,-955.790683,2178.471693,-572.787782,-894.817430
10017.917924,46.293925,11.913573,1.060847,2277.406234,-178.575585,-1021.595532,2172.592715,-573.421130,-975.276282
10017.917924,46.293925,11.913573,1.060847,2358.605850,352.845051,-698.499784,2267.085266,-287.795230,-704.533419
10017.917924,46.293925,11.913573,1.060847,2187.457398,-559.554915,-630.222932,2303.440407,-118.545879,-668.178940
10017.917924,46.293925,11.913573,1.060847,2348.366281,221.791708,-828.489657,2262.381166,-301.686730,-802.235358
10017.917924,46.293925,11.913573,1.060847,2285.369922,-197.171141,-582.309861,2353.285198,295.387998,-593.369464
10017.917924,46.293925,11.913573,1.060847,2179.648277,-572.515669,-540.290066,2283.235697,-206.062374,-576.806389
10017.917924,46.293925,11.913573,1.060847,2307.469244,-88.021153,-599.723542,2180.636771,-571.791203,-555.198640
10017.917924,46.293925,11.913573,1.060847,2271.298169,65.228424,-72.080963,2124.586708,-552.938663,-60.336809
10017.917924,46.293925,11.913573,1.060847,2243.353554,-300.816020,-342.440497,2313.406838,81.115041,-330.984105
10017.917924,46.293925,11.913573,1.060847,2270.064342,-189.550758,-352.262695,2175.759136,-530.733622,-330.196971
10017.917924,46.293925,11.913573,1.060847,2261.998248,-259.783393,-431.009584,2322.137566,83.695381,-413.227571
10017.917924,46.293925,11.913573,1.060847,2306.647146,101.799311,-257.098231,2231.307516,-310.907899,-265.948873
10017.917924,46.293925,11.913573,1.060847,2238.888705,-272.927035,-253.122302,2303.420719,92.636212,-241.965594
10017.917924,46.293925,11.913573,1.060847,2304.030324,354.614744,-112.269434,2227.446510,-222.639468,-110.894825
10017.917924,46.293925,11.913573,1.060847,2293.818456,100.813948,-172.580935,2218.728712,-307.652482,-176.960063
10017.917924,46.293925,11.913573,1.060847,2206.543012,-212.974974,2.457968,2282.533743,346.313920,-6.101494
10017.917924,46.293925,11.913573,1.060847,2209.415557,-337.270390,-166.824361,2292.276570,100.761225,-163.273443
10017.917924,46.293925,11.913573,1.060847,2216.560593,-463.407434,-579.251379,2297.105012,-144.106299,-605.685837
10017.917924,46.293925,11.913573,1.060847,2308.553952,-91.646015,-680.406286,2230.019278,-425.416275,-660.207263
10017.917924,46.293925,11.913573,1.060847,2259.258993,-315.263189,-791.320909,2351.834188,261.777075,-818.605439
10017.917924,46.293925,11.913573,1.060847,2203.657601,-294.859454,-75.963325,2295.142968,285.868283,-84.119005
10017.917924,46.293925,11.913573,1.060847,2327.310758,279.195196,-1150.016625,2281.957840,-102.489415,-1120.515370
10017.917924,46.293925,11.913573,1.060847,2159.827771,1655.384092,-892.098946,2297.180211,1131.286191,-952.451278
10017.917924,46.293925,11.913573,1.060847,2316.878326,935.645070,-1082.220104,2227.883166,1407.247642,-1038.146606
10017.917924,46.293925,11.913573,1.060847,2150.164646,1653.096533,-1051.518155,2281.133387,1137.276242,-1122.554624
10017.917924,46.293925,11.913573,1.060847,2281.319212,902.009762,-1359.436124,2297.125094,498.562191,-1390.290644
10017.917924,46.293925,11.913573,1.060847,2314.948640,525.520790,-1292.059043,2292.984501,892.304371,-1299.039350
10017.917924,46.293925,11.913573,1.060847,2211.480550,1507.076414,-780.286392,2325.222211,996.434813,-822.004109
10017.917924,46.293925,11.913573,1.060847,2327.834685,938.910648,-942.696704,2218.930469,1471.017925,-902.080926
10017.917924,46.293925,11.913573,1.060847,2208.510161,1513.570404,-665.428422,2335.689516,926.519286,-704.667732
10017.917924,46.293925,11.913573,1.060847,2315.743146,1060.179777,-804.210195,2189.930628,1575.497619,-755.511448
10017.917924,46.293925,11.913573,1.060847,2297.468504,1144.274734,-575.270598,2154.136759,1658.600892,-537.278954
10017.917924,46.293925,11.913573,1.060847,2246.485673,1367.967498,-572.897613,2331.355837,938.442257,-591.697426
10017.951293,46.340131,11.923393,1.058813,2276.818473,-176.354560,-1034.875543,2169.307131,-579.877464,-981.938314
10017.951293,46.340131,11.923393,1.058813,2170.787828,-589.578079,-917.608002,2281.495868,-183.201189,-964.053391
10017.951293,46.340131,11.923393,1.058813,2270.562105,-201.250877,-1043.826845,2340.698806,344.886941,-1077.364143
10017.951293,46.340131,11.923393,1.058813,2165.859244,-587.038553,-992.816775,2268.712958,-209.899004,-1043.181249
10017.951293,46.340131,11.923393,1.058813,2295.826482,-120.313978,-942.611639,2351.135017,356.306925,-965.818481
10017.951293,46.340131,11.923393,1.058813,2180.156969,-567.264885,-890.859831,2294.180206,-129.062188,-941.821048
10017.951293,46.340131,11.923393,1.058813,2303.553178,-70.496278,-963.481019,2179.649657,-565.967123,-906.794522
10017.951293,46.340131,11.923393,1.058813,2327.786318,295.050446,-1162.047968,2280.003163,-105.067299,-1134.611839
10017.951293,46.340131,11.923393,1.058813,2277.970376,-123.883528,-1121.748872,2200.932922,-450.220028,-1086.482711
10017.951293,46.340131,11.923393,1.058813,2358.811003,330.980111,-710.195011,2262.866070,-305.494768,-704.608192
10017.951293,46.340131,11.923393,1.058813,2305.738825,-109.550059,-677.686570,2360.267771,362.326092,-695.276289
10017.951293,46.340131,11.923393,1.058813,2183.446681,-571.307059,-642.305760,2304.075341,-118.289780,-676.908278
10017.951293,46.340131,11.923393,1.058813,2311.187985,-68.651291,-831.207553,2181.795435,-575.405611,-780.684054
10017.951293,46.340131,11.923393,1.058813,2299.312855,-135.169123,-604.691475,2173.934131,-591.321548,-562.118915
10017.951293,46.340131,11.923393,1.058813,2174.444934,-587.840845,-547.165339,2306.244714,-96.614651,-593.017513
10017.951293,46.340131,11.923393,1.058813,2307.647625,-88.095544,-588.791340,2358.642037,366.403566,-604.972826
10017.951293,46.340131,11.923393,1.058813,2262.971322,-257.828029,-432.814916,2322.988927,81.926189,-414.733616
10017.951293,46.340131,11.923393,1.058813,2276.758986,98.364835,-72.788342,2122.726463,-559.699496,-62.546925
10017.951293,46.340131,11.923393,1.058813,2279.416610,-230.891793,-801.949558,2355.619201,307.473333,-830.167828
10017.951293,46.340131,11.923393,1.058813,2181.763597,-576.437392,-765.134704,2277.519379,-239.865361,-796.147627
10017.951293,46.340131,11.923393,1.058813,2316.800545,89.302058,-343.263278,2252.017548,-272.351328,-354.641752
10017.951293,46.340131,11.923393,1.058813,2166.328926,-552.794892,-313.648440,2260.651577,-229.856408,-342.734823
10017.951293,46.340131,11.923393,1.058813,2324.307224,82.323317,-429.363506,2266.896688,-244.725659,-443.341607
10017.951293,46.340131,11.923393,1.058813,2295.343858,101.658062,-174.684391,2216.020867,-320.094031,-177.493666
10017.951293,46.340131,11.923393,1.058813,2307.304274,101.693354,-254.377959,2238.152915,-286.136928,-268.167637
10017.951293,46.340131,11.923393,1.058813,2209.965984,-336.926026,-167.505376,2293.059291,101.737627,-160.745114
10017.951293,46.340131,11.923393,1.058813,2239.393504,-273.455881,-254.659686,2305.361717,97.173171,-244.401332
10017.951293,46.340131,11.923393,1.058813,2306.324206,352.168085,-117.121003,2223.535210,-242.995193,-111.967459
10017.951293,46.340131,11.923393,1.058813,2353.662279,274.653171,-609.622578,2294.436208,-160.746103,-612.656662
10017.951293,46.340131,11.923393,1.058813,2306.024129,-108.643322,-693.054762,2220.063737,-458.909794,-663.455054
10017.951293,46.340131,11.923393,1.058813,2201.389731,-306.217022,-76.706238,2296.317038,283.656347,-83.565683
10017.951293,46.340131,11.923393,1.058813,2333.886261,347.308400,-1138.347317,2280.931838,-111.353120,-1117.392381
10017.951293,46.340131,11.923393,1.058813,2313.136063,523.671220,-1310.213868,2291.287269,901.368731,-1314.309275
10017.951293,46.340131,11.923393,1.058813,2152.449563,1684.869659,-900.332893,2295.577372,1149.268401,-963.417684
10017.951293,46.340131,11.923393,1.058813,2316.520830,945.958136,-1093.019004,2227.251457,1416.506665,-1050.067102
10017.951293,46.340131,11.923393,1.058813,2147.027975,1669.687234,-1059.217905,2274.535146,1179.335324,-1130.954565
10017.951293,46.340131,11.923393,1.058813,2250.467537,1379.780704,-797.925299,2335.543594,934.154322,-833.220194
10017.951293,46.340131,11.923393,1.058813,2295.160556,1157.637752,-944.920005,2157.752725,1671.994734,-884.193991
10017.951293,46.340131,11.923393,1.058813,2212.887123,1510.733693,-673.874798,2330.938061,979.581043,-707.182627
10017.951293,46.340131,11.923393,1.058813,2323.003695,1028.021750,-814.154988,2196.060922,1566.944575,-767.423142
10017.951293,46.340131,11.923393,1.058813,2302.250185,1134.828164,-582.678103,2154.277242,1669.436153,-542.835426
10017.951293,46.340131,11.923393,1.058813,2316.271367,997.856838,-1021.949390,2242.476912,1381.253718,-977.169388
10017.951293,46.340131,11.923393,1.058813,2324.276967,1023.444722,-684.461025,2233.520270,1439.110575,-656.722338
10017.984648,46.386940,11.932136,1.055404,2270.058407,-158.141898,-1134.293098,2153.729139,-596.422676,-1072.068125
10017.984648,46.386940,11.932136,1.055404,2259.203512,-247.866947,-1054.657967,2342.090284,346.250948,-1084.571554
10017.984648,46.386940,11.932136,1.055404,2158.766124,-602.884069,-1001.205411,2257.657953,-256.997452,-1048.469381
10017.984648,46.386940,11.932136,1.055404,2274.735510,-184.542461,-1043.928522,2160.875034,-599.746581,-990.409839
10017.984648,46.386940,11.932136,1.055404,2165.562148,-600.926083,-926.030257,2280.636705,-186.635564,-973.507665
10017.984648,46.386940,11.932136,1.055404,2295.291342,-123.472481,-953.056173,2352.322796,354.274112,-978.014633
10017.984648,46.386940,11.932136,1.055404,2176.644135,-574.393015,-899.658046,2293.618899,-132.237272,-952.132485
10017.984648,46.386940,11.932136,1.055404,2305.338735,-60.377235,-976.230070,2176.052223,-573.189409,-915.603603
10017.984648,46.386940,11.932136,1.055404,2296.685585,-150.331072,-828.815894,2176.034309,-590.332289,-784.141176
10017.984648,46.386940,11.932136,1.055404,2359.428982,358.465421,-862.282676,2298.543561,-141.961553,-824.432802
10017.984648,46.386940,11.932136,1.055404,2265.912640,-289.148501,-806.554637,2356.729198,296.772969,-840.095069
10017.984648,46.386940,11.932136,1.055404,2170.257548,-607.843429,-763.333268,2263.857433,-298.022171,-800.729995
10017.984648,46.386940,11.932136,1.055404,2362.548383,358.353181,-722.467276,2262.767049,-307.708379,-707.312449
10017.984648,46.386940,11.932136,1.055404,2176.858136,-580.609947,-550.830569,2296.124639,-154.322293,-593.317174
10017.984648,46.386940,11.932136,1.055404,2297.924958,-145.621945,-594.149545,2356.258345,278.928479,-611.703597
